ORGANISM_ID,ORGANISM_NAME,NCBI_TEXONOMY_ID
4516,Rhodotorula mucilaginosa,5537
4517,Pectobacterium carotovorum,554
4518,Thermomyces lanuginosus,5541
4519,Tapes,55421
4520,Trichoderma,5543
4521,Trichoderma harzianum,5544
4522,Trichoderma viride,5547
4523,Trichoderma longibrachiatum,5548
4524,Stratiotes aloides,55494
4525,Pestalotiopsis longiseta,554969
4526,Pectobacterium carotovorum subsp. carotovorum,555
4527,Trichophyton,5550
4528,Trichophyton rubrum,5551
4529,Magnetospirillum gryphiswaldense,55518
4530,Trichosporon,5552
4531,Trichosporon beigelii,5553
4532,Trichosporon cutaneum,5554
4533,Ferula varia,555417
4534,black-caraway,555479
4535,Suberites,55566
4536,ten-months yam,55571
4537,Uromyces viciae-fabae,55588
4538,Kniphofia ensifolia,555937
4539,Erwinia chrysanthemi,556
4540,Vibrio anguillarum,55601
4541,blanket-flower,55624
4542,Gloeocercospora sorghi,5563
4543,Stevia rebaudiana,55670
4544,Radix,55689
4545,Matayba guianensis,557007
4546,Venus,55714
4547,Bursaria,55725
4548,Thia,557274
4549,Pseudomonas aeruginosa LESB58,557722
4550,poverty brome,55777
4551,Aureobasidium pullulans,5580
4552,Bulinus truncatus,55810
4553,Pria,558101
4554,Hirudinida,55824
4555,Exophiala jeanselmei,5584
4556,Stevia commixta,558453
4557,Rhinocladiella,5587
4558,Acanthodendrilla,558782
4559,Mycobacterium avium-intracellulare,55883
4560,Saccharomyces cerevisiae S288c,559292
4561,Pseudallescheria boydii,5597
4562,Ips,55979
4563,Alternaria,5598
4564,Alternaria alternata,5599
4565,Sorangium cellulosum,56
4566,Matricaria,56016
4567,Abies pinsapo,56046
4568,dhak,56060
4569,pongam,56065
4570,Ula,560788
4571,Ditaxis <mantid lacewing>,560958
4572,Escherichia,561
4573,Fischerella ambigua,56108
4574,Staphylococcus aureus subsp. aureus RN4220,561307
4575,Oncomelania hupensis,56141
4576,Zyzzya,561730
4577,green amaranth,56196
4578,Escherichia coli,562
4579,Synoicum,562744
4580,Synoicum adareanum,562745
4581,Coraciidae,56290
4582,Mucor spinosus,562977
4583,Laetiporus sulphureus,5630
4584,Dendrilla,563157
4585,Lenzites betulinus,5632
4586,Pseudallescheria apiosperma,563466
4587,Agrotis ipsilon,56364
4588,Polyporus,5637
4589,Escherichia fergusonii,564
4590,Hanseniaspora guilliermondii,56406
4591,Hanseniaspora osmophila,56408
4592,Hanseniaspora vineae,56409
4593,Stereum,5644
4594,Xanthomonas vasicola,56459
4595,Xanthomonas vesicatoria,56460
4596,Anagnostidinema amphibium,564789
4597,Thelephora,56489
4598,Bifidobacterium longum subsp. longum str. JCM 1217,565042
4599,Anvillea garcinii,56519
4600,Trypanosomatidae,5654
4601,Crithidia fasciculata,5656
4602,Strigomonas oncopelti,5657
4603,Leishmania <genus>,5658
4604,Leishmania amazonensis,5659
4605,Leishmania braziliensis,5660
4606,Leishmania donovani,5661
4607,Puccinia graminis f. sp. tritici,56615
4608,Leishmania enriettii,5663
4609,Leishmania major,5664
4610,Leishmania mexicana,5665
4611,Leishmania tropica,5666
4612,Leishmania aethiopica,5667
4613,Tritrichomonas suis,56690
4614,Pachypoda,566937
4615,Leishmania guyanensis,5670
4616,Leishmania infantum,5671
4617,Tritrichomonas mobilensis,56778
4618,Leishmania panamensis,5679
4619,Leishmania peruviana,5681
4620,Leishmania pifanoi,5682
4621,Bacillus anthracis strain CDC 684,568206
4622,Callicarpa bodinieri,568210
4623,Leptomonas seymouri,5684
4624,Leishmania tarentolae,5689
4625,Hafnia alvei,569
4626,Trypanosoma,5690
4627,Trypanosoma brucei,5691
4628,Trypanosoma congolense,5692
4629,Lepidozia reptans,56927
4630,Trypanosoma cruzi,5693
4631,Lunularia cruciata,56931
4632,Trypanosoma equiperdum,5694
4633,Trypanosoma lewisi,5695
4634,Trypanosoma evansi,5697
4635,Zanha africana,569835
4636,Trypanosoma vivax,5699
4637,Klebsiella,570
4638,Pseudoalteromonas lipolytica,570156
4639,Trypanosoma brucei brucei,5702
4640,Salmonella enterica subsp. enterica serovar Paratyphi B,57045
4641,Klebsiella oxytoca,571
4642,Sarcodon,57135
4643,Fusarium decemcellulare,57161
4644,Saccharomyces carlsbergensis,571644
4645,Actinopyga lecanora,571811
4646,Trichomonas,5721
4647,Wilsoniana,572136
4648,Trichomonas vaginalis,5722
4649,Fasciospongia,572251
4650,Tritrichomonas suis,5724
4651,Pentatrichomonas hominis,5728
4652,Klebsiella pneumoniae,573
4653,Candida dubliniensis str. CD36,573826
4654,Klebsiella pneumoniae subsp. ozaenae,574
4655,Giardia,5740
4656,Clusia,574057
4657,Giardia intestinalis,5741
4658,Holothuria fuscopunctata,574471
4659,Escherichia coli O127:H6 str. E2348/69,574521
4660,Sphaerotheca cucurbitae,57464
4661,Kocuria,57493
4662,Raoultella planticola,575
4663,Acanthamoeba,5754
4664,Acanthamoeba castellanii,5755
4665,corn cyst nematode,57558
4666,Belonolaimus,57561
4667,Acanthamoeba polyphaga,5757
4668,Trifolium pratense,57577
4669,Entamoeba,5758
4670,Entamoeba histolytica,5759
4671,Klebsiella sp.,576
4672,Naegleria,5761
4673,Naegleria gruberi,5762
4674,Naegleria fowleri,5763
4675,dodan,57655
4676,Simian-Human immunodeficiency virus,57667
4677,Capitata,576756
4678,Citrobacter braakii,57706
4679,Amoeba,5774
4680,Vermamoeba vermiformis,5778
4681,Dictyostelium,5782
4682,Burkholderia thailandensis,57975
4683,Eimeria,5800
4684,Cryptolestes ferrugineus,58000
4685,Eimeria acervulina,5801
4686,Eimeria tenella,5802
4687,Mitrephora glabra,580318
4688,Eimeria maxima,5804
4689,Cryptosporidium,5806
4690,Cryptosporidium parvum,5807
4691,Mylabris phalerata,580879
4692,Muhlenbergia,58090
4693,Morganella,581
4694,Toxoplasma,5810
4695,Eusynstyela,581069
4696,Stolonica socialis,581074
4697,Toxoplasma gondii,5811
4698,Geranium molle,581251
4699,Helminthosporium,58127
4700,Paralobesia,581690
4701,Compacta,581810
4702,Morganella morganii,582
4703,Plasmodium,5820
4704,Plasmodium berghei,5821
4705,Garcinia mangostana,58228
4706,Plasmodium berghei ANKA,5823
4707,Plasmodium chabaudi,5825
4708,Plasmodium cynomolgi,5827
4709,Rhizopus microsporus,58291
4710,Proteus,583
4711,malaria parasite P. falciparum,5833
4712,Streptomyces canus,58343
4713,Streptomyces platensis,58346
4714,Kitasatospora cystarginea,58350
4715,Kitasatosporia mediocidinica,58352
4716,Chondrostereum purpureum,58369
4717,Plasmodium falciparum FCR-3/Gambia,5838
4718,Plasmodium falciparum K1,5839
4719,Proteus mirabilis,584
4720,Plasmodium falciparum NF54,5843
4721,Genipa americana,58486
4722,Plasmodium gallinaceum,5849
4723,Proteus vulgaris,585
4724,Plasmodium knowlesi,5850
4725,Plasmodium vivax,5855
4726,Plasmodium malariae,5858
4727,Providencia,586
4728,Plasmodium vinckei,5860
4729,Plasmodium yoelii,5861
4730,Plasmodium berghei yoelii,5862
4731,Babesia,5864
4732,Babesia bovis,5865
4733,Providencia rettgeri,587
4734,Salmonella enterica subsp. enterica serovar Anatum,58712
4735,Biosteres,58723
4736,Hirsutella nivea,587367
4737,Theileria parva,5875
4738,Tripolium vulgare,587543
4739,Isodon rubescens,587669
4740,Teucrium viscidum,587682
4741,Euplexaura,58799
4742,Providencia stuartii,588
4743,Glaucoma,5882
4744,Plodia interpunctella,58824
4745,Paramecium,5884
4746,Verrucosa,588438
4747,Trichoderma citrinoviride,58853
4748,tamarind,58860
4749,Paramecium tetraurelia,5888
4750,Salvia prionitis,588964
4751,Providencia sp.,589
4752,Tetrahymena,5890
4753,Iris domestica,58944
4754,Peltodoris nobilis,589681
4755,Salmonella,590
4756,Hymenocallis littoralis,59040
4757,Anemarrhena asphodeloides,59045
4758,Ruscus aculeatus,59067
4759,Tetrahymena pyriformis,5908
4760,Tetrahymena thermophila,5911
4761,Trogoderma granarium,591392
4762,Valeriana jatamansi,59170
4763,Steganotaenia araliacea,59178
4764,Salmonella enterica subsp. enterica,59201
4765,Getah virus,59300
4766,Mayaro virus,59301
4767,Una virus,59304
4768,Carteriospongia,593583
4769,Carteriospongia foliascens,593584
4770,Salmonella enterica subsp. enterica serovar Gallinarum,594
4771,Euplotes aediculatus,5940
4772,Monographella nivalis var. nivalis,594596
4773,Planktothrix rubescens,59512
4774,Neopetrosia,595364
4775,Neopetrosia chaliniformis,595366
4776,Corynespora,59585
4777,Corynespora cassiicola,59586
4778,Blepharisma japonicum,5961
4779,Stentor coeruleus,5963
4780,Eurya japonica,59671
4781,Styrax japonicus,59680
4782,Exophiala dermatitidis,5970
4783,Fusarium oxysporum f. sp. lycopersici,59765
4784,Colpoda,5979
4785,Mycobacterium novocastrense,59813
4786,Pantoea dispersa,59814
4787,Tyrophagus putrescentiae,59818
4788,spot,59837
4789,Cynara cardunculus var. scolymus,59895
4790,Salmonella sp.,599
4791,Aegiceras corniculatum,59970
4792,Myrsine africana,59982
4793,Swida controversa,60118
4794,Penicillium cyclopium,60167
4795,Penicillium verrucosum,60171
4796,Penicillium solitum,60172
4797,Encephalitozoon cuniculi,6035
4798,Porifera,6040
4799,Drupella,604261
4800,Geodia,6046
4801,Haplosclerida,6049
4802,Mycoleptodiscus,60494
4803,Salmonella enterica subsp. enterica serovar Pullorum,605
4804,Burkholderia pyrrocinia,60550
4805,Burkholderia vietnamiensis,60552
4806,Aquilonastra batheri,60557
4807,Certonardoa semiregularis,60563
4808,Haliclona,6057
4809,Haliclona oculata,6058
4810,Reticulitermes speratus,60591
4811,Halichondria,6061
4812,Halichondria panicea,6063
4813,Hymeniacidon,6065
4814,Dichotomaria marginata,60691
4815,Spongosorites,6070
4816,vervet,60710
4817,Chlorocebus sabaeus,60711
4818,Chlorocebus tantalus,60712
4819,Amara,60755
4820,Haliclona fulva,608202
4821,Ophioglossum pedunculosum,60874
4822,Aequorea victoria,6100
4823,Geomyces,610258
4824,Salmonella enterica subsp. enterica serovar Heidelberg,611
4825,Ceriops tagal,61143
4826,Rhizophora mucronata,61149
4827,Holdemania filiformis,61171
4828,Monilinia laxa,61186
4829,Stichodactyla helianthus,6123
4830,Fusarium equiseti,61235
4831,Chrysosplenium grayanum,61245
4832,Fusarium tricinctum,61284
4833,Serratia,613
4834,Phoenician juniper,61308
4835,Boswellia serrata,613112
4836,Renilla,6134
4837,Renilla reniformis,6136
4838,Fusarium oxysporum f. cubense,61366
4839,Fusarium oxysporum f. sp. vasinfectum,61374
4840,Serratia liquefaciens,614
4841,Aspergillus caelatus,61420
4842,Polyphylla,614209
4843,Serratia marcescens,615
4844,Strobiloscypha,61500
4845,Serratia sp.,616
4846,Acanthamoeba lugdunensis,61605
4847,Enterobacter asburiae,61645
4848,Lelliottia amnigena,61646
4849,Enterobacter gergoviensis,61647
4850,Porcine endogenous retrovirus,61673
4851,Alangium grisolleoides,616979
4852,Alangium longiflorum,616982
4853,Alangium salviifolium,616984
4854,Trematoda,6178
4855,Schistosoma,6181
4856,Schistosoma japonicum,6182
4857,Schistosoma mansoni,6183
4858,Schistosoma haematobium,6185
4859,liver fluke,6192
4860,Ianmoorea,619344
4861,Adota,619382
4862,Opisthorchis viverrini,6198
4863,Shigella,620
4864,Echo,62031
4865,pork tapeworm,6204
4866,Cooperia curticei,62055
4867,Taenia crassiceps,6207
4868,pagoda tree,62097
4869,Shigella boydii,621
4870,Echinococcus granulosus,6210
4871,Echinococcus multilocularis,6211
4872,Scorias spongiosa,62139
4873,Shigella dysenteriae,622
4874,Escherichia/Shigella flexneri,623
4875,roundworms,6231
4876,Shewanella baltica,62322
4877,Panagrellus redivivus,6233
4878,Caenorhabditis elegans,6239
4879,Shigella sonnei,624
4880,Shigella sp.,625
4881,Ascaris,6251
4882,Ascaris suum,6253
4883,Parascaris,6254
4884,Xenorhabdus,626
4885,dog roundworm,6265
4886,Caragana sukiensis,626694
4887,grass mildew,62688
4888,Blumeria graminis f. sp. tritici,62690
4889,Podosphaera,62701
4890,Golovinomyces cichoracearum,62708
4891,Leveillula taurica,62718
4892,Podosphaera pannosa,62728
4893,Agrostis stolonifera var. palustris,62759
4894,Acanthocheilonema viteae,6277
4895,agent of lymphatic filariasis,6279
4896,Xenorhabdus nematophila,628
4897,Brugia pahangi,6280
4898,Botrylloides,62806
4899,Onchocerca,6281
4900,Onchocerca volvulus,6282
4901,Onchocerca gutturosa,6283
4902,canine heartworm nematode,6287
4903,Haemonchus,6288
4904,Gliocladium,62887
4905,barber pole worm,6289
4906,Yersinia,629
4907,agent of lymphatic filariasis,6293
4908,Myrothecium roridum,62969
4909,Litomosoides carinii,6299
4910,Yersinia enterocolitica,630
4911,Meloidogyne javanica,6303
4912,Meloidogyne hapla,6305
4913,southern root-knot nematode,6306
4914,Ancistrocladus korupensis,63089
4915,Triphyophyllum peltatum,63090
4916,Colpoda steinii,63136
4917,Tepa,631412
4918,Trichostrongylus,6318
4919,Trichostrongylus colubriformis,6319
4920,Yersinia pestis,632
4921,Pestalotia,63205
4922,Azadinium,632149
4923,Azadinium spinosum,632150
4924,Bursaphelenchus xylophilus,6326
4925,Callophycus serratus,632897
4926,Yersinia pseudotuberculosis,633
4927,Trichinella spiralis,6334
4928,Epimedium koreanum,63351
4929,Aquifex aeolicus,63363
4930,Heligmosomoides polygyrus,6339
4931,Arthroderma benhamiae,63400
4932,Arthroderma fulvum,63401
4933,Arthroderma gypseum,63402
4934,Arthroderma otae,63405
4935,Trichophyton verrucosum,63417
4936,Trichophyton concentricum,63419
4937,Phyllanthus <Aves>,634324
4938,quinoa,63459
4939,common oleander,63479
4940,Flemingia philippinensis,634991
4941,Edwardsiella tarda,636
4942,creeping bent grass,63632
4943,Hepatitis C virus (isolate H77),63746
4944,Artemisia keiskeana,637481
4945,garden balsam,63779
4946,Penicillium chermesinum,63820
4947,Tomophagus,638363
4948,Penicillium sp. CMV-2009d,639303
4949,Eisenia bicyclis,6395
4950,Pheretima,6401
4951,Metaphire sieboldi,6402
4952,Actaea asiatica,64022
4953,Actaea pachypoda,64023
4954,Actaea dahurica,64029
4955,Actaea racemosa,64040
4956,Actaea simplex,64042
4957,Influenza A virus (A/California/07/2009(H1N1)),641809
4958,Xanthomonas oryzae pv. oryzae,64187
4959,Aeromonas,642
4960,Hirudo medicinalis,6421
4961,Usutu virus,64286
4962,Modoc virus,64300
4963,Zika virus,64320
4964,Niebla homalea,643219
4965,Callosobruchus maculatus,64391
4966,Aeromonas hydrophila,644
4967,Paecilomyces formosus,644133
4968,Komagataella pastoris GS115,644223
4969,small white,64459
4970,mollusks,6447
4971,Actinidia arguta,64478
4972,Gastropoda,6448
4973,Mucor fragilis,64491
4974,Mucor hiemalis,64493
4975,Rhizopus oryzae,64495
4976,Sydowia polyspora,64499
4977,Aeromonas salmonicida,645
4978,Mortierella alpina,64518
4979,Discula theae-sinensis,645589
4980,Aeromonas sobria,646
4981,Ilyonectria radicicola,64609
4982,Torula herbarum,646131
4983,Mucor indicus,64623
4984,Benjaminiella,64628
4985,Benjaminiella poitrasii,64631
4986,Mycotypha microspora,64633
4987,Paecilomyces marquandii,64636
4988,Patella vulgata,6465
4989,Aeromonas sp.,647
4990,Dioscorea nipponica,64700
4991,Aeromonas caviae,648
4992,Alopecurus japonicus,649009
4993,Atlanta,649065
4994,magus cone,6492
4995,Aplysia,6499
4996,Aplysia californica,6500
4997,Aplysia kurodai,6501
4998,Corynebacterium ulcerans,65058
4999,Pythium aphanidermatum,65070
5000,Pythium ultimum,65071
5001,ragged sea hare,6508
5002,Aeromonas media,651
5003,Dolabella auricularia,6511
5004,Lymnaea,6522
5005,great pond snail,6523
5006,Biomphalaria glabrata,6526
5007,Pion,65268
5008,giant African snail,6530
5009,Helix,6534
5010,Helix aspersa,6535
5011,Roman snail,6536
5012,Aeromonas veronii,654
5013,Polysiphonia urceolata,65404
5014,Baikal skullcap,65409
5015,Phaeoacremonium,65412
5016,Phaeoacremonium minimum,65417
5017,Trichoderma viride,65470
5018,Actinoalloteichus cyanogriseus,65497
5019,edible mussel,6550
5020,Zeuzera,655084
5021,Kocuria sp. 10-4DEP,655234
5022,caper,65558
5023,Hypericum perforatum,65561
5024,Paeonia lactiflora,65562
5025,Aeromonas allosaccharophila,656
5026,Setaria cervi,65603
5027,Potoroidae,65619
5028,eastern oyster,6565
5029,scallops,6566
5030,Acanthamoeba hatchetti,65660
5031,Earias,656906
5032,Earias vitella,656907
5033,Scilla peruviana,65771
5034,Photobacterium phosphoreum,659
5035,Nasturtium officinale,65948
5036,Mycale hentscheli,659499
5037,Digitaria,66017
5038,Digitaria ciliaris,66018
5039,Sepia officinalis,6610
5040,Cephalotaxus fortunei,66169
5041,Vibrio,662
5042,Salacia,662028
5043,Vibrio alginolyticus,663
5044,Actinomycetospora chlora,663608
5045,Streptomyces fumigatiscleroticus,66371
5046,kozo,66380
5047,Morus bombycis,66393
5048,Streptomyces parvus,66428
5049,Octopus,6643
5050,Streptomyces thioluteus,66431
5051,Erwinia piriflorinigrans,665097
5052,Verruca,66522
5053,Balamuthia mandrillaris,66527
5054,Acarus siro,66546
5055,Arthropoda,6656
5056,Vibrio cholerae,666
5057,Artemia,6660
5058,Ovatus,666060
5059,Artemia franciscana,6661
5060,Tetraena mongolica,66646
5061,common water fleas,6668
5062,Daphnia pulex,6669
5063,Actinoallomurus,667113
5064,Diplodia pinea,66738
5065,Balanus,6677
5066,Aliivibrio fischeri,668
5067,Rhizopycnis vagum,66823
5068,Escherichia coli str. DH5[alpha],668369
5069,Sinularia brassica,668394
5070,Sinularia capillosa,668396
5071,Sinularia depressa,668409
5072,Sinularia gibberosa,668428
5073,Sinularia nanolobata,668468
5074,Sinularia numerosa,668470
5075,Sinularia scabra,668493
5076,Sinularia verruca,668537
5077,Streptomyces cacaoi subsp. cacaoi,66857
5078,Streptomyces atroolivaceus,66869
5079,Streptomyces aureiverticillatus,66871
5080,Streptomyces filipinensis,66887
5081,Vibrio harveyi,669
5082,Meyerozyma caribbica,66948
5083,Polygonum humifusum,669781
5084,Vibrio parahaemolyticus,670
5085,Thalassiosira weissflogii,67004
5086,Vibrio proteolyticus,671
5087,Vibrio vulnificus,672
5088,Streptomyces griseus subsp. griseus,67263
5089,Streptomyces alboflavus,67267
5090,red swamp crayfish,6728
5091,Streptomyces filamentosus,67294
5092,Streptomyces hawaiiensis,67305
5093,Streptomyces lavendofoliae,67314
5094,Streptomyces lucensis,67319
5095,Streptomyces misionesensis,67331
5096,Streptoverticillium orinocoense,67339
5097,Streptomyces prasinus,67345
5098,Streptomyces psammoticus,67349
5099,Streptomyces purpureifuscus,67352
5100,Streptomyces violascens,67381
5101,Vibrio mimicus,674
5102,Paralithodes camtschaticus,6741
5103,true crabs,6752
5104,Cancer,6754
5105,Phytophthora sojae,67593
5106,Vibrio fluvialis,676
5107,Psammocinia,676613
5108,Amanita phalloides,67723
5109,Yeddo spruce,67778
5110,Edwardsiella ictaluri,67780
5111,Vibrio sp.,678
5112,Citrobacter farmeri,67824
5113,Citrobacter rodentium,67825
5114,Citrobacter werkmanii,67827
5115,Citrobacter gillenii,67828
5116,Fallax,67875
5117,Pestalotiopsis hainanensis,679339
5118,Flindersia pimenteliana,67934
5119,Majidae,6805
5120,Streptomyces albolongus,68173
5121,Streptomyces antimycoticus,68175
5122,Streptomyces blastmyceticus,68180
5123,Streptomyces griseochromogenes,68214
5124,Streptomyces iakyrus,68219
5125,Streptomyces lusitanus,68232
5126,Streptomyces mirabilis,68239
5127,Streptomyces pactum,68249
5128,Ageratum conyzoides,68299
5129,Merostomata,6844
5130,Limulus,6849
5131,Indian baelfruit,68527
5132,Tachypleus tridentatus,6853
5133,white sapote,68535
5134,Micromelum minutum,68550
5135,Phellodendron amurense,68554
5136,Petrosia,68563
5137,Streptomyces albulus,68570
5138,Chondrosia,68573
5139,Pyralis,687121
5140,Pluteus,68743
5141,Albatrellus,68750
5142,Calvatia,68761
5143,Fusobacterium sp.,68766
5144,Cyathus,68776
5145,Aliivibrio logei,688
5146,Egyptian scorpion,6883
5147,Eupenicillium crustaceum,68832
5148,Lichtheimia,688353
5149,Hellula,688639
5150,Penicillium paneum,68879
5151,Crassa,688987
5152,Araneae,6893
5153,Actaea <crab>,689456
5154,Una,689564
5155,Lysobacter enzymogenes,69
5156,Vibrio natriegens,691
5157,Human enterovirus 71 (strain BRCR),69153
5158,Rodentia sp.,69158
5159,Isa,691644
5160,Brevicoryne brassicae,69196
5161,Enterobacter cancerogenus,69218
5162,Enterobacter cloacae subsp. dissolvens,69219
5163,Acari,6933
5164,Ixodida,6935
5165,Murine coronavirus,694005
5166,Severe acute respiratory syndrome-related coronavirus,694009
5167,Atractylodes lancea,69406
5168,Amblyomma americanum,6943
5169,Areas,695168
5170,Spilarctia,695183
5171,house-dust mites,6952
5172,American house dust mite,6954
5173,Rema,695596
5174,Dermatophagoides pteronyssinus,6956
5175,Mitra,69650
5176,Spring viraemia of carp virus,696863
5177,Dictyoptera <superorder>,6970
5178,Blattella germanica,6973
5179,Blatta orientalis,6976
5180,Penicillium capsulatum,69766
5181,Penicillium citreonigrum,69768
5182,Penicillium decumbens,69771
5183,Penicillium inflatum,69776
5184,American cockroach,6978
5185,Penicillium ochrochloron,69780
5186,Penicillium oxalicum,69781
5187,Penicillium raistrickii,69783
5188,Penicillium restrictum,69784
5189,ide,69811
5190,Spodoptera litura,69820
5191,[Clostridium] cocleatum,69824
5192,Gymnoascus reesii,69890
5193,Trichophyton soudanense,69891
5194,Chrysosporium keratinophilum,69893
5195,crickets,6995
5196,Macrococcus caseolyticus,69966
5197,Acheta domesticus,6997
5198,two-spotted cricket,6999
5199,Caelifera,7001
5200,Locusta migratoria,7004
5201,Kigelia africana,70070
5202,Cyclopia genistoides,70073
5203,Limnophila,700822
5204,American grasshopper,7009
5205,Penicillium adametzioides,70094
5206,Penicillium fellutanum,70095
5207,desert locust,7010
5208,Penicillium fuscum,70104
5209,vagrant locust,7011
5210,Penicillium parvum,70113
5211,Scleritoderma,701253
5212,Plesiomonas,702
5213,Eysarcoris,702481
5214,Colletotrichum asianum,702518
5215,Carinata,702550
5216,Tuta,702716
5217,Tuta absoluta,702717
5218,Acyrthosiphon pisum,7029
5219,Plesiomonas shigelloides,703
5220,Mauritiana,703493
5221,Aleyrodidae,7036
5222,Bacillus subtilis subsp. spizizenii strain ATCC 6633,703612
5223,Bemisia,7037
5224,sweet potato whitefly,7038
5225,Coleoptera,7041
5226,weevils,7042
5227,Sitophilus,7045
5228,Perola,704570
5229,Sitophilus granarius,7046
5230,Squamosa,704607
5231,Sitophilus zeamais,7047
5232,Sitophilus oryzae,7048
5233,Lampyridae,7049
5234,Luciola lateralis,7052
5235,Photinus,7053
5236,North American firefly,7054
5237,Penicillium sumatrense,70558
5238,Penicillium raciborskii,70559
5239,Enos,705866
5240,Mithras,705885
5241,Salia,705956
5242,Alabama,705993
5243,Pyrococcus sp. OT3,70601
5244,Popillia japonica,7064
5245,Comanthus,706649
5246,Himerometra,706651
5247,yellow mealworm,7067
5248,red flour beetle,7070
5249,confused flour beetle,7071
5250,Allium jesdianum,70760
5251,Holopus rangii,707701
5252,Penicillium corylophilum,70792
5253,Mucor fuscus,708069
5254,Tritonia,70852
5255,Shewanella oneidensis,70863
5256,butterflies and moths,7088
5257,Patu,709031
5258,silk moth,7091
5259,mitochodrion Sarcophyton glaucum,70919
5260,tobacco budworm,7102
5261,Symphyotrichum subulatum,71035
5262,Spodoptera,7106
5263,Spodoptera exigua,7107
5264,fall armyworm,7108
5265,Egyptian cotton leafworm,7109
5266,Trichoplusia,7110
5267,Euproctis fraterna,711052
5268,cabbage looper,7111
5269,corn earworm,7113
5270,Pieris,7115
5271,cabbage butterfly,7116
5272,Limnothrix rosea,71188
5273,Pasteurellaceae,712
5274,Antheraea polyphemus,7120
5275,Samia,7126
5276,Actinobacillus,713
5277,Carolina sphinx,7130
5278,Hypselodoris,71310
5279,greater wax moth,7137
5280,Mucor irregularis,713888
5281,Aggregatibacter actinomycetemcomitans,714
5282,spruce budworm,7141
5283,Nonomuraea endophytica,714136
5284,Haemophilus influenzae KW20,71421
5285,Amblyseius andersoni,714357
5286,Enterococcus raffinosus,71452
5287,Diptera,7147
5288,Placida dendritica,71497
5289,Aplysia punctata,71498
5290,Actinobacillus pleuropneumoniae,715
5291,Chironomus tentans,7153
5292,Culicidae,7157
5293,Aedes,7158
5294,yellow fever mosquito,7159
5295,forest day mosquito,7160
5296,Hedychium coronarium,71610
5297,Pinus halepensis,71633
5298,Anopheles <genus>,7164
5299,Anopheles gambiae sensu stricto,7165
5300,Waddlia chondrophila,71667
5301,Coprinellus domesticus,71704
5302,Anopheles arabiensis,7173
5303,Ira,717364
5304,Culex,7174
5305,Culex pipiens,7175
5306,southern house mosquito,7176
5307,Hyphopichia burtonii,717740
5308,Anomala,71817
5309,Sporormiella,718228
5310,Preussia typharum,718249
5311,Hypocopra,718369
5312,Leucopaxillus albissimus,71893
5313,Rhodotus palmatus,71920
5314,sand flies,7198
5315,Sanicula europaea,71982
5316,Kocuria rhizophila,72000
5317,Hippocampus,72046
5318,eye worm,7209
5319,Omphalotus olearius,72120
5320,sulphur tuft,72129
5321,Mediterranean fruit fly,7213
5322,"Drosophila <fruit fly, genus>",7215
5323,Ophiocordyceps sinensis,72228
5324,Isaria,72232
5325,Oricia,722394
5326,fruit fly,7227
5327,tarragon,72341
5328,Artemisia scoparia,72351
5329,Stolonifera,723794
5330,Cuniculus,723807
5331,Haemophilus,724
5332,Klebsiella pneumoniae subsp. pneumoniae,72407
5333,Dipetalogaster maximus,72496
5334,Actinomadura sp. R39,72570
5335,Axinella damicornis,72671
5336,Haemophilus influenzae,727
5337,Agelas,72714
5338,Agelas oroides,72715
5339,Haliclona fulva,72735
5340,Formica yessensis,72782
5341,Pseudomonas sp. NB86,728229
5342,Sporosarcina sp. NB90,728230
5343,Haemophilus parainfluenzae,729
5344,Conyza canadensis,72917
5345,Haemophilus ducreyi,730
5346,Boeremia exigua,73000
5347,Phoma herbarum,73001
5348,Perna viridis,73031
5349,Kluyvera georgiana,73098
5350,Histophilus somni,731
5351,Otis,73106
5352,Thiocystis violascens,73141
5353,Vernicia fordii,73154
5354,Plasmodium yoelii yoelii,73239
5355,Japonica,73258
5356,Amphitrite,73387
5357,Cordyceps militaris,73501
5358,Lycopodiella cernua,73621
5359,Lycopodium casuarinoides,73626
5360,Musca domestica,7370
5361,blow-fly,7371
5362,Calliphora vicina,7373
5363,greenbottle fly,7375
5364,Discodermia,73795
5365,Haemophilus parasuis,738
5366,Phormia regina,7380
5367,Glossina,7393
5368,Asteriscus schultzii,73985
5369,Roseovarius tolerans,74031
5370,Arthroderma uncinatum,74035
5371,Nebulosa,741601
5372,Sagenomella striatispora,743106
5373,Zeta,743421
5374,Bipolaris setariae,74419
5375,Bipolaris sorokiniana,74420
5376,Collinsella aerofaciens,74426
5377,Akis,744263
5378,Halidrys siliquosa,74466
5379,Sargassum muticum,74468
5380,Meretrix lusoria,74491
5381,Pasteurella,745
5382,Mycoleptodiscus indicus,745397
5383,Human coxsackievirus B6,74561
5384,Agrobacterium sp. ATCC 21400,74562
5385,Apis,7459
5386,bee,7460
5387,Bipolaris leersiae,74612
5388,Aspergillus fumigatus,746128
5389,Glycyrrhiza uralensis,74613
5390,Glycyrrhiza inflata,74614
5391,Rosa persica,74628
5392,alpine rose,74642
5393,Japanese rose,74645
5394,Japanese rose,74647
5395,Cherokee rose,74652
5396,Agrimonia pilosa,74656
5397,Calonectria canadensis,746834
5398,Pasteurella multocida,747
5399,Staphylococcus schleiferi subsp. coagulans,74706
5400,Stachybotrys,74721
5401,Stachybotrys chartarum,74722
